Cod_UF;UF;Ano;Tipo_Floresta;Tipo_Produto;Produto_Florestal_Codigo;Grupo;Uso;Parte_Planta;Especie;Quantidade;Unidade_Medida_PEVS;Valor_Producao_Nominal_Mil_R$;Fator_Correcao_IPCA;Valor_Corrigido_IPCA_Mil_R$;Preco_Medio_Nominal;Preco_Medio_Corrigido_IPCA
43;Rio Grande do Sul;2016;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;5586054;Metros cúbicos;208.371,00;1.48;309369.99;37,30;55.38
33;Rio de Janeiro;2014;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;458305;Metros cúbicos;14.411,00;1.76;25372.44;31,44;55.36
50;Mato Grosso do Sul;2018;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;10800;Metros cúbicos;432,00;1.38;597.3;40,00;55.3
31;Minas Gerais;2021;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;72500;Toneladas;3.413,00;1.17;4001.68;47,08;55.19
26;Pernambuco;2022;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;40;Metros cúbicos;2,00;1.1;2.2;50,00;55.06
35;São Paulo;2018;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;13965687;Metros cúbicos;555.375,00;1.38;767888.16;39,77;54.98
41;Paraná;2020;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;11217783;Metros cúbicos;473.901,00;1.29;614942.87;42,25;54.82
41;Paraná;2018;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1392245;Metros cúbicos;54.940,00;1.38;75962.68;39,46;54.55
41;Paraná;2022;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;12301906;Metros cúbicos;609.248,00;1.1;670922.39;49,52;54.53
50;Mato Grosso do Sul;2020;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;8900;Metros cúbicos;374,00;1.29;485.31;42,02;54.52
41;Paraná;2019;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;11074269;Metros cúbicos;444.307,00;1.34;599132.03;40,12;54.1
43;Rio Grande do Sul;2017;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;4740002;Metros cúbicos;177.372,00;1.44;256418.84;37,42;54.09
42;Santa Catarina;2017;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;7010218;Metros cúbicos;261.622,00;1.44;378215.34;37,32;53.94
31;Minas Gerais;2020;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;6282172;Metros cúbicos;260.972,00;1.29;338642.18;41,54;53.9
35;São Paulo;2017;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;5096855;Metros cúbicos;188.959,00;1.44;273169.65;37,07;53.59
41;Paraná;2022;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1337861;Metros cúbicos;64.916,00;1.1;71487.46;48,52;53.43
21;Maranhão;2015;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;1800;Metros cúbicos;60,00;1.6;96.09;33,33;53.39
41;Paraná;2021;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;12270868;Metros cúbicos;558.648,00;1.17;655005.87;45,53;53.38
43;Rio Grande do Sul;2015;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;217773;Metros cúbicos;7.258,00;1.6;11624.47;33,33;53.38
41;Paraná;2016;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1889218;Metros cúbicos;67.907,00;1.48;100822.03;35,94;53.37
31;Minas Gerais;2022;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;5397164;Metros cúbicos;261.459,00;1.1;287926.58;48,44;53.34
31;Minas Gerais;2015;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;20480;Metros cúbicos;682,00;1.6;1092.29;33,30;53.33
42;Santa Catarina;2020;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;6519681;Metros cúbicos;267.939,00;1.29;347682.69;41,10;53.32
33;Rio de Janeiro;2021;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;379782;Metros cúbicos;17.267,00;1.17;20245.28;45,47;53.3
